geography_id,condition_id,source_condition_label,numerator_sum,denominator_sum,public_comparator_estimate,public_comparator_measure_id,capture_rate_mean_2022_2024,suppressed_rows,annual_rows,eligible_annual_rows,ineligible_annual_rows,ehr_percent_mean_2022_2024,pooling_method,signed_difference,absolute_difference,discordance_category,discordance_bins,ehr_low_cutpoint,ehr_mid_cutpoint,ehr_high_cutpoint,public_low_cutpoint,public_mid_cutpoint,public_high_cutpoint
17031691000,copd,COPD,64,1052,7.9,copd_crudeprev,0.1407,0,3,3,0,6.08365019011,sum_annual_numerators_divided_by_sum_annual_denominators,-1.81634980989,1.81634980989,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031691000,hypertension,hypertension,650,1052,46.2,bphigh_crudeprev,0.1407,0,3,3,0,61.7870722433,sum_annual_numerators_divided_by_sum_annual_denominators,15.5870722433,15.5870722433,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031691100,copd,COPD,65,1071,7.7,copd_crudeprev,0.1132,0,3,3,0,6.06909430439,sum_annual_numerators_divided_by_sum_annual_denominators,-1.63090569561,1.63090569561,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031691100,hypertension,hypertension,549,1071,42,bphigh_crudeprev,0.1132,0,3,3,0,51.2605042017,sum_annual_numerators_divided_by_sum_annual_denominators,9.26050420168,9.26050420168,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031691200,copd,COPD,77,837,9.5,copd_crudeprev,0.138,0,3,3,0,9.19952210275,sum_annual_numerators_divided_by_sum_annual_denominators,-0.300477897252,0.300477897252,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031691200,hypertension,hypertension,441,837,45.8,bphigh_crudeprev,0.138,0,3,3,0,52.688172043,sum_annual_numerators_divided_by_sum_annual_denominators,6.88817204301,6.88817204301,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031691300,copd,COPD,75,906,8.2,copd_crudeprev,0.1241,0,3,3,0,8.27814569536,sum_annual_numerators_divided_by_sum_annual_denominators,0.0781456953642,0.0781456953642,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031691300,hypertension,hypertension,548,906,46.9,bphigh_crudeprev,0.1241,0,3,3,0,60.4856512141,sum_annual_numerators_divided_by_sum_annual_denominators,13.5856512141,13.5856512141,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031691400,copd,COPD,91,1185,10.8,copd_crudeprev,0.1316,0,3,3,0,7.67932489451,sum_annual_numerators_divided_by_sum_annual_denominators,-3.12067510549,3.12067510549,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031691400,hypertension,hypertension,675,1185,48.4,bphigh_crudeprev,0.1316,0,3,3,0,56.9620253165,sum_annual_numerators_divided_by_sum_annual_denominators,8.56202531646,8.56202531646,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031691500,copd,COPD,44,597,11.8,copd_crudeprev,0.089,0,3,3,0,7.37018425461,sum_annual_numerators_divided_by_sum_annual_denominators,-4.42981574539,4.42981574539,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031691500,hypertension,hypertension,314,597,48.9,bphigh_crudeprev,0.089,0,3,3,0,52.5963149079,sum_annual_numerators_divided_by_sum_annual_denominators,3.69631490787,3.69631490787,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700100,copd,COPD,36,908,6.3,copd_crudeprev,0.0557,0,3,3,0,3.96475770925,sum_annual_numerators_divided_by_sum_annual_denominators,-2.33524229075,2.33524229075,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031700100,hypertension,hypertension,496,908,35.5,bphigh_crudeprev,0.0557,0,3,3,0,54.6255506608,sum_annual_numerators_divided_by_sum_annual_denominators,19.1255506608,19.1255506608,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700200,hypertension,hypertension,713,1614,29.3,bphigh_crudeprev,0.0439,0,3,3,0,44.175960347,sum_annual_numerators_divided_by_sum_annual_denominators,14.875960347,14.875960347,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700301,copd,COPD,40,1369,5,copd_crudeprev,0.0398,0,3,3,0,2.92184075968,sum_annual_numerators_divided_by_sum_annual_denominators,-2.07815924032,2.07815924032,concordant_low,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031700301,hypertension,hypertension,607,1369,26.7,bphigh_crudeprev,0.0398,0,3,3,0,44.3389335281,sum_annual_numerators_divided_by_sum_annual_denominators,17.6389335281,17.6389335281,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700302,copd,COPD,52,1442,6.1,copd_crudeprev,0.0488,0,3,3,0,3.60610263523,sum_annual_numerators_divided_by_sum_annual_denominators,-2.49389736477,2.49389736477,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031700302,hypertension,hypertension,730,1442,30.6,bphigh_crudeprev,0.0488,0,3,3,0,50.6241331484,sum_annual_numerators_divided_by_sum_annual_denominators,20.0241331484,20.0241331484,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700401,copd,COPD,59,1430,5.4,copd_crudeprev,0.0545,0,3,3,0,4.12587412587,sum_annual_numerators_divided_by_sum_annual_denominators,-1.27412587413,1.27412587413,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031700401,hypertension,hypertension,766,1430,33.4,bphigh_crudeprev,0.0545,0,3,3,0,53.5664335664,sum_annual_numerators_divided_by_sum_annual_denominators,20.1664335664,20.1664335664,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700402,hypertension,hypertension,533,1045,34.1,bphigh_crudeprev,0.0737,0,3,3,0,51.004784689,sum_annual_numerators_divided_by_sum_annual_denominators,16.904784689,16.904784689,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700501,copd,COPD,116,2049,9.3,copd_crudeprev,0.1051,0,3,3,0,5.66129819424,sum_annual_numerators_divided_by_sum_annual_denominators,-3.63870180576,3.63870180576,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031700501,hypertension,hypertension,1181,2049,47.1,bphigh_crudeprev,0.1051,0,3,3,0,57.6378721327,sum_annual_numerators_divided_by_sum_annual_denominators,10.5378721327,10.5378721327,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031700502,copd,COPD,35,906,5.9,copd_crudeprev,0.0749,0,3,3,0,3.86313465784,sum_annual_numerators_divided_by_sum_annual_denominators,-2.03686534216,2.03686534216,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031700502,hypertension,hypertension,554,906,42.7,bphigh_crudeprev,0.0749,0,3,3,0,61.1479028698,sum_annual_numerators_divided_by_sum_annual_denominators,18.4479028698,18.4479028698,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710100,hypertension,hypertension,186,306,47.2,bphigh_crudeprev,0.1095,0,3,3,0,60.7843137255,sum_annual_numerators_divided_by_sum_annual_denominators,13.5843137255,13.5843137255,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710200,copd,COPD,97,1410,11.8,copd_crudeprev,0.1151,0,3,3,0,6.87943262411,sum_annual_numerators_divided_by_sum_annual_denominators,-4.92056737589,4.92056737589,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031710200,hypertension,hypertension,767,1410,47.2,bphigh_crudeprev,0.1151,0,3,3,0,54.3971631206,sum_annual_numerators_divided_by_sum_annual_denominators,7.19716312057,7.19716312057,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710300,hypertension,hypertension,248,436,41.7,bphigh_crudeprev,0.1181,0,3,3,0,56.880733945,sum_annual_numerators_divided_by_sum_annual_denominators,15.180733945,15.180733945,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710400,copd,COPD,115,1757,9.9,copd_crudeprev,0.1046,0,3,3,0,6.5452475811,sum_annual_numerators_divided_by_sum_annual_denominators,-3.3547524189,3.3547524189,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031710400,hypertension,hypertension,966,1757,47.6,bphigh_crudeprev,0.1046,0,3,3,0,54.9800796813,sum_annual_numerators_divided_by_sum_annual_denominators,7.38007968127,7.38007968127,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710500,copd,COPD,93,1223,9.8,copd_crudeprev,0.1055,0,3,3,0,7.60425183974,sum_annual_numerators_divided_by_sum_annual_denominators,-2.19574816026,2.19574816026,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031710500,hypertension,hypertension,708,1223,46.3,bphigh_crudeprev,0.1055,0,3,3,0,57.8904333606,sum_annual_numerators_divided_by_sum_annual_denominators,11.5904333606,11.5904333606,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710600,copd,COPD,41,548,9.1,copd_crudeprev,0.0897,0,3,3,0,7.48175182482,sum_annual_numerators_divided_by_sum_annual_denominators,-1.61824817518,1.61824817518,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031710600,hypertension,hypertension,316,548,43.7,bphigh_crudeprev,0.0897,0,3,3,0,57.6642335766,sum_annual_numerators_divided_by_sum_annual_denominators,13.9642335766,13.9642335766,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710700,copd,COPD,75,1111,9.4,copd_crudeprev,0.1061,0,3,3,0,6.75067506751,sum_annual_numerators_divided_by_sum_annual_denominators,-2.64932493249,2.64932493249,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031710700,hypertension,hypertension,662,1111,47.6,bphigh_crudeprev,0.1061,0,3,3,0,59.5859585959,sum_annual_numerators_divided_by_sum_annual_denominators,11.9859585959,11.9859585959,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710800,copd,COPD,115,1518,9.6,copd_crudeprev,0.1046,0,3,3,0,7.57575757576,sum_annual_numerators_divided_by_sum_annual_denominators,-2.02424242424,2.02424242424,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031710800,hypertension,hypertension,878,1518,47.4,bphigh_crudeprev,0.1046,0,3,3,0,57.8392621871,sum_annual_numerators_divided_by_sum_annual_denominators,10.4392621871,10.4392621871,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031710900,copd,COPD,41,649,7.8,copd_crudeprev,0.0957,0,3,3,0,6.31741140216,sum_annual_numerators_divided_by_sum_annual_denominators,-1.48258859784,1.48258859784,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031710900,hypertension,hypertension,379,649,42.7,bphigh_crudeprev,0.0957,0,3,3,0,58.3975346687,sum_annual_numerators_divided_by_sum_annual_denominators,15.6975346687,15.6975346687,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031711000,copd,COPD,76,973,9.5,copd_crudeprev,0.0881,0,3,3,0,7.81089414183,sum_annual_numerators_divided_by_sum_annual_denominators,-1.68910585817,1.68910585817,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031711000,hypertension,hypertension,591,973,46.2,bphigh_crudeprev,0.0881,0,3,3,0,60.739979445,sum_annual_numerators_divided_by_sum_annual_denominators,14.539979445,14.539979445,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031711100,copd,COPD,48,931,7,copd_crudeprev,0.1127,0,3,3,0,5.15574650913,sum_annual_numerators_divided_by_sum_annual_denominators,-1.84425349087,1.84425349087,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031711100,hypertension,hypertension,532,931,44.4,bphigh_crudeprev,0.1127,0,3,3,0,57.1428571429,sum_annual_numerators_divided_by_sum_annual_denominators,12.7428571429,12.7428571429,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031711200,copd,COPD,124,1495,9,copd_crudeprev,0.0929,0,3,3,0,8.29431438127,sum_annual_numerators_divided_by_sum_annual_denominators,-0.705685618729,0.705685618729,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031711200,hypertension,hypertension,901,1495,48.7,bphigh_crudeprev,0.0929,0,3,3,0,60.2675585284,sum_annual_numerators_divided_by_sum_annual_denominators,11.5675585284,11.5675585284,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031711300,hypertension,hypertension,197,370,46.8,bphigh_crudeprev,0.076,0,3,3,0,53.2432432432,sum_annual_numerators_divided_by_sum_annual_denominators,6.44324324324,6.44324324324,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031711400,copd,COPD,46,802,6.9,copd_crudeprev,0.0885,0,3,3,0,5.73566084788,sum_annual_numerators_divided_by_sum_annual_denominators,-1.16433915212,1.16433915212,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031711400,hypertension,hypertension,473,802,43.1,bphigh_crudeprev,0.0885,0,3,3,0,58.9775561097,sum_annual_numerators_divided_by_sum_annual_denominators,15.8775561097,15.8775561097,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031711500,hypertension,hypertension,465,796,46.1,bphigh_crudeprev,0.1033,0,3,3,0,58.4170854271,sum_annual_numerators_divided_by_sum_annual_denominators,12.3170854271,12.3170854271,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031720100,copd,COPD,52,1393,5.2,copd_crudeprev,0.086,0,3,3,0,3.73295046662,sum_annual_numerators_divided_by_sum_annual_denominators,-1.46704953338,1.46704953338,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031720100,hypertension,hypertension,671,1393,34.2,bphigh_crudeprev,0.086,0,3,3,0,48.1694185212,sum_annual_numerators_divided_by_sum_annual_denominators,13.9694185212,13.9694185212,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031720200,copd,COPD,63,1348,4.8,copd_crudeprev,0.0755,0,3,3,0,4.67359050445,sum_annual_numerators_divided_by_sum_annual_denominators,-0.126409495549,0.126409495549,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031720200,hypertension,hypertension,719,1348,34.9,bphigh_crudeprev,0.0755,0,3,3,0,53.3382789318,sum_annual_numerators_divided_by_sum_annual_denominators,18.4382789318,18.4382789318,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031720300,hypertension,hypertension,751,1458,31.4,bphigh_crudeprev,0.0898,0,3,3,0,51.5089163237,sum_annual_numerators_divided_by_sum_annual_denominators,20.1089163237,20.1089163237,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031720400,hypertension,hypertension,222,499,29,bphigh_crudeprev,0.0474,0,3,3,0,44.4889779559,sum_annual_numerators_divided_by_sum_annual_denominators,15.4889779559,15.4889779559,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031720500,hypertension,hypertension,320,662,26.3,bphigh_crudeprev,0.0609,0,3,3,0,48.3383685801,sum_annual_numerators_divided_by_sum_annual_denominators,22.0383685801,22.0383685801,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031720600,hypertension,hypertension,337,703,30.4,bphigh_crudeprev,0.074,0,3,3,0,47.9374110953,sum_annual_numerators_divided_by_sum_annual_denominators,17.5374110953,17.5374110953,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031720700,copd,COPD,53,985,4.9,copd_crudeprev,0.0881,0,3,3,0,5.3807106599,sum_annual_numerators_divided_by_sum_annual_denominators,0.480710659898,0.480710659898,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031720700,hypertension,hypertension,530,985,34.6,bphigh_crudeprev,0.0881,0,3,3,0,53.807106599,sum_annual_numerators_divided_by_sum_annual_denominators,19.207106599,19.207106599,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730100,copd,COPD,43,830,7.7,copd_crudeprev,0.114,0,3,3,0,5.18072289157,sum_annual_numerators_divided_by_sum_annual_denominators,-2.51927710843,2.51927710843,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031730100,hypertension,hypertension,470,830,45,bphigh_crudeprev,0.114,0,3,3,0,56.6265060241,sum_annual_numerators_divided_by_sum_annual_denominators,11.6265060241,11.6265060241,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730201,copd,COPD,99,1600,7,copd_crudeprev,0.0987,0,3,3,0,6.1875,sum_annual_numerators_divided_by_sum_annual_denominators,-0.8125,0.8125,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031730201,hypertension,hypertension,907,1600,43.1,bphigh_crudeprev,0.0987,0,3,3,0,56.6875,sum_annual_numerators_divided_by_sum_annual_denominators,13.5875,13.5875,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730202,copd,COPD,45,934,6.4,copd_crudeprev,0.0999,0,3,3,0,4.81798715203,sum_annual_numerators_divided_by_sum_annual_denominators,-1.58201284797,1.58201284797,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031730202,hypertension,hypertension,521,934,43.9,bphigh_crudeprev,0.0999,0,3,3,0,55.7815845824,sum_annual_numerators_divided_by_sum_annual_denominators,11.8815845824,11.8815845824,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730300,hypertension,hypertension,143,273,46.9,bphigh_crudeprev,0.0951,0,3,3,0,52.380952381,sum_annual_numerators_divided_by_sum_annual_denominators,5.48095238095,5.48095238095,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730400,copd,COPD,65,1072,7.3,copd_crudeprev,0.0879,0,3,3,0,6.06343283582,sum_annual_numerators_divided_by_sum_annual_denominators,-1.23656716418,1.23656716418,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031730400,hypertension,hypertension,631,1072,45.2,bphigh_crudeprev,0.0879,0,3,3,0,58.8619402985,sum_annual_numerators_divided_by_sum_annual_denominators,13.6619402985,13.6619402985,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730500,hypertension,hypertension,632,1118,44.2,bphigh_crudeprev,0.0901,0,3,3,0,56.5295169946,sum_annual_numerators_divided_by_sum_annual_denominators,12.3295169946,12.3295169946,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730600,copd,COPD,57,865,5.9,copd_crudeprev,0.0803,0,3,3,0,6.58959537572,sum_annual_numerators_divided_by_sum_annual_denominators,0.689595375723,0.689595375723,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031730600,hypertension,hypertension,493,865,43.1,bphigh_crudeprev,0.0803,0,3,3,0,56.9942196532,sum_annual_numerators_divided_by_sum_annual_denominators,13.8942196532,13.8942196532,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031730700,copd,COPD,37,607,6.7,copd_crudeprev,0.0868,0,3,3,0,6.09555189456,sum_annual_numerators_divided_by_sum_annual_denominators,-0.604448105437,0.604448105437,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031730700,hypertension,hypertension,345,607,41.6,bphigh_crudeprev,0.0868,0,3,3,0,56.8369028007,sum_annual_numerators_divided_by_sum_annual_denominators,15.2369028007,15.2369028007,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031740100,hypertension,hypertension,373,747,27.3,bphigh_crudeprev,0.0487,0,3,3,0,49.9330655957,sum_annual_numerators_divided_by_sum_annual_denominators,22.6330655957,22.6330655957,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031740200,copd,COPD,76,1329,5.4,copd_crudeprev,0.0416,0,3,3,0,5.71858540256,sum_annual_numerators_divided_by_sum_annual_denominators,0.318585402558,0.318585402558,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031740200,hypertension,hypertension,644,1329,27.6,bphigh_crudeprev,0.0416,0,3,3,0,48.4574868322,sum_annual_numerators_divided_by_sum_annual_denominators,20.8574868322,20.8574868322,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031740300,copd,COPD,55,1038,4.5,copd_crudeprev,0.0374,0,3,3,0,5.29865125241,sum_annual_numerators_divided_by_sum_annual_denominators,0.798651252408,0.798651252408,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031740300,hypertension,hypertension,522,1038,25.5,bphigh_crudeprev,0.0374,0,3,3,0,50.289017341,sum_annual_numerators_divided_by_sum_annual_denominators,24.789017341,24.789017341,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031740400,copd,COPD,80,1102,5.3,copd_crudeprev,0.0476,0,3,3,0,7.25952813067,sum_annual_numerators_divided_by_sum_annual_denominators,1.95952813067,1.95952813067,ehr_high_public_not_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031740400,hypertension,hypertension,532,1102,27.5,bphigh_crudeprev,0.0476,0,3,3,0,48.275862069,sum_annual_numerators_divided_by_sum_annual_denominators,20.775862069,20.775862069,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031750100,copd,COPD,78,1107,6.2,copd_crudeprev,0.1019,0,3,3,0,7.0460704607,sum_annual_numerators_divided_by_sum_annual_denominators,0.846070460705,0.846070460705,ehr_high_public_not_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031750100,hypertension,hypertension,663,1107,43.2,bphigh_crudeprev,0.1019,0,3,3,0,59.891598916,sum_annual_numerators_divided_by_sum_annual_denominators,16.691598916,16.691598916,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031750200,copd,COPD,37,984,6.2,copd_crudeprev,0.0758,0,3,3,0,3.76016260163,sum_annual_numerators_divided_by_sum_annual_denominators,-2.43983739837,2.43983739837,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031750200,hypertension,hypertension,566,984,38.6,bphigh_crudeprev,0.0758,0,3,3,0,57.5203252033,sum_annual_numerators_divided_by_sum_annual_denominators,18.9203252033,18.9203252033,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031750300,hypertension,hypertension,359,735,26.3,bphigh_crudeprev,0.0574,0,3,3,0,48.843537415,sum_annual_numerators_divided_by_sum_annual_denominators,22.543537415,22.543537415,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031750400,copd,COPD,37,789,4.8,copd_crudeprev,0.0548,0,3,3,0,4.68948035488,sum_annual_numerators_divided_by_sum_annual_denominators,-0.11051964512,0.11051964512,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031750400,hypertension,hypertension,430,789,30.8,bphigh_crudeprev,0.0548,0,3,3,0,54.4993662864,sum_annual_numerators_divided_by_sum_annual_denominators,23.6993662864,23.6993662864,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031750500,copd,COPD,112,1785,6.8,copd_crudeprev,0.0932,0,3,3,0,6.27450980392,sum_annual_numerators_divided_by_sum_annual_denominators,-0.525490196078,0.525490196078,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031750500,hypertension,hypertension,997,1785,42.2,bphigh_crudeprev,0.0932,0,3,3,0,55.8543417367,sum_annual_numerators_divided_by_sum_annual_denominators,13.6543417367,13.6543417367,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031750600,copd,COPD,64,939,8.7,copd_crudeprev,0.0842,0,3,3,0,6.81576144835,sum_annual_numerators_divided_by_sum_annual_denominators,-1.88423855165,1.88423855165,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031750600,hypertension,hypertension,538,939,46.7,bphigh_crudeprev,0.0842,0,3,3,0,57.2949946752,sum_annual_numerators_divided_by_sum_annual_denominators,10.5949946752,10.5949946752,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031760801,hypertension,hypertension,188,419,23.4,bphigh_crudeprev,0.0171,0,3,3,0,44.8687350835,sum_annual_numerators_divided_by_sum_annual_denominators,21.4687350835,21.4687350835,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031760802,hypertension,hypertension,327,608,32.9,bphigh_crudeprev,0.0477,0,3,3,0,53.7828947368,sum_annual_numerators_divided_by_sum_annual_denominators,20.8828947368,20.8828947368,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031760803,hypertension,hypertension,306,596,25.8,bphigh_crudeprev,0.0176,0,3,3,0,51.3422818792,sum_annual_numerators_divided_by_sum_annual_denominators,25.5422818792,25.5422818792,ehr_high_public_not_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031830500,hypertension,hypertension,651,1298,27.2,bphigh_crudeprev,0.0591,0,3,3,0,50.1540832049,sum_annual_numerators_divided_by_sum_annual_denominators,22.9540832049,22.9540832049,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031830600,copd,COPD,33,1302,4.3,copd_crudeprev,0.0513,0,3,3,0,2.53456221198,sum_annual_numerators_divided_by_sum_annual_denominators,-1.76543778802,1.76543778802,concordant_low,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031830600,hypertension,hypertension,472,1302,24.5,bphigh_crudeprev,0.0513,0,3,3,0,36.2519201229,sum_annual_numerators_divided_by_sum_annual_denominators,11.7519201229,11.7519201229,concordant_low,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031830700,copd,COPD,57,1925,5.6,copd_crudeprev,0.111,0,3,3,0,2.96103896104,sum_annual_numerators_divided_by_sum_annual_denominators,-2.63896103896,2.63896103896,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
